,Condition,Concentration,Time,splist,sp1OD,sp2OD,sp3OD,sp4OD,sp5OD,sp6OD,sp7OD,sp8OD,sp9OD,sp10OD,sp11OD,sp12OD,sp13OD,sp14OD,Antibiotic
0,CD-DP,0.375,48,"['CD', 'DP']",0.000306691,0,0.043470591,0,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
1,CD-DP,0.1875,48,"['CD', 'DP']",0.013720249,0,0.06334601,0,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
2,CD-DP,0.09375,48,"['CD', 'DP']",0.056594822,0,0.107244944,0,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
3,CD-DP,0.046875,48,"['CD', 'DP']",0.052692515,0,0.097367247,0,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
4,CD-BT,0.1875,48,"['CD', 'BT']",0.008860142,0,0,0,0,0,0,0,0,0,0.490948043,0,0,0,Fidaxomicin
5,CD-BH,0.046875,48,"['CD', 'BH']",0.102262476,0,0,0,0.074314218,0,0,0,0,0,0,0,0,0,Fidaxomicin
6,CD-DP,0.0234375,48,"['CD', 'DP']",0.074209085,0,0.062568008,0,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
9,CD-BT,0.046875,48,"['CD', 'BT']",0.000635839,0,0,0,0,0,0,0,0,0,0.352339491,0,0,0,Fidaxomicin
10,CD-BO,0.375,48,"['CD', 'BO']",0.000790702,0,0,0,0,0,0,0,0,0.384478691,0,0,0,0,Fidaxomicin
11,CD-BH,0.375,48,"['CD', 'BH']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
12,CD-BO,0.1875,48,"['CD', 'BO']",0.000882285,0,0,0,0,0,0,0,0,0.447847629,0,0,0,0,Fidaxomicin
14,CD-BO,0.09375,48,"['CD', 'BO']",0.000767139,0,0,0,0,0,0,0,0,0.317829162,0,0,0,0,Fidaxomicin
15,CD-FP,0.0234375,48,"['CD', 'FP']",0.160492855,0,0,0.09741936,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
16,CD-BT,0.0234375,48,"['CD', 'BT']",0.001692571,0,0,0,0,0,0,0,0,0,0.477695564,0,0,0,Fidaxomicin
18,CD-BO,0.046875,48,"['CD', 'BO']",0.000997709,0,0,0,0,0,0,0,0,0.277913637,0,0,0,0,Fidaxomicin
19,CD-BT,0.09375,48,"['CD', 'BT']",0.000673947,0,0,0,0,0,0,0,0,0,0.340779459,0,0,0,Fidaxomicin
20,CD-BH,0.1875,48,"['CD', 'BH']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
21,CD-BO,0.0234375,48,"['CD', 'BO']",0.001252613,0,0,0,0,0,0,0,0,0.415078963,0,0,0,0,Fidaxomicin
22,CD-FP,0.01171875,48,"['CD', 'FP']",0.158648562,0,0,0.092275699,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
23,CD-BO,0.01171875,48,"['CD', 'BO']",0.00318914,0,0,0,0,0,0,0,0,0.306700261,0,0,0,0,Fidaxomicin
25,CD-FP,0.1875,48,"['CD', 'FP']",8.86E-05,0,0,0.000901999,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
26,CD-BT,0.375,48,"['CD', 'BT']",0.009844874,0,0,0,0,0,0,0,0,0,0.5069204,0,0,0,Fidaxomicin
27,CD-BT,0.01171875,48,"['CD', 'BT']",0.001768133,0,0,0,0,0,0,0,0,0,0.362132783,0,0,0,Fidaxomicin
28,CD-BH,0.01171875,48,"['CD', 'BH']",0.148950909,0,0,0,0.057883455,0,0,0,0,0,0,0,0,0,Fidaxomicin
29,CD-BV,0.0234375,48,"['CD', 'BV']",0.007504717,0,0,0,0,0,0,0,0,0,0,0,0.435584437,0,Fidaxomicin
30,CD-PC,0.01171875,48,"['CD', 'PC']",0.001924307,0,0,0,0,0,0.546503246,0,0,0,0,0,0,0,Fidaxomicin
31,CD-BU,0.375,48,"['CD', 'BU']",0.000586755,0,0,0,0,0,0,0,0,0,0,0.353000815,0,0,Fidaxomicin
32,CD-BU,0.1875,48,"['CD', 'BU']",0.000968627,0,0,0,0,0,0,0,0,0,0,0.358133596,0,0,Fidaxomicin
33,CD-CA,0.01171875,48,"['CD', 'CA']",0.09963442,0,0,0,0,0.235530117,0,0,0,0,0,0,0,0,Fidaxomicin
34,CD-BU,0.09375,48,"['CD', 'BU']",0.000785147,0,0,0,0,0,0,0,0,0,0,0.284718971,0,0,Fidaxomicin
35,CD-PC,0.046875,48,"['CD', 'PC']",0.000492955,0,0,0,0,0,0.295378409,0,0,0,0,0,0,0,Fidaxomicin
36,CD-BU,0.046875,48,"['CD', 'BU']",0.00421946,0,0,0,0,0,0,0,0,0,0,0.353460914,0,0,Fidaxomicin
37,CD-BV,0.375,48,"['CD', 'BV']",0.00068572,0,0,0,0,0,0,0,0,0,0,0,0.425831925,0,Fidaxomicin
38,CD-PC,0.375,48,"['CD', 'PC']",0.000411517,0,0,0,0,0,0.292412119,0,0,0,0,0,0,0,Fidaxomicin
39,CD-BU,0.0234375,48,"['CD', 'BU']",0.010711111,0,0,0,0,0,0,0,0,0,0,0.373827427,0,0,Fidaxomicin
40,CD-BV,0.01171875,48,"['CD', 'BV']",0.009171086,0,0,0,0,0,0,0,0,0,0,0,0.32471267,0,Fidaxomicin
41,CD-PC,0.0234375,48,"['CD', 'PC']",0.000914124,0,0,0,0,0,0.469153467,0,0,0,0,0,0,0,Fidaxomicin
42,CD-BU,0.01171875,48,"['CD', 'BU']",0.014369304,0,0,0,0,0,0,0,0,0,0,0.323453615,0,0,Fidaxomicin
43,CD-BV,0.1875,48,"['CD', 'BV']",0.001166721,0,0,0,0,0,0,0,0,0,0,0,0.431281098,0,Fidaxomicin
44,CD-PC,0.1875,48,"['CD', 'PC']",0.00063163,0,0,0,0,0,0.388649939,0,0,0,0,0,0,0,Fidaxomicin
45,CD-CS,0.375,48,"['CD', 'CS']",0.000114961,0,0,0,0,0,0,0,0,0,0,0,0,0.057262047,Fidaxomicin
46,CD-CA,0.375,48,"['CD', 'CA']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
47,CD-BV,0.09375,48,"['CD', 'BV']",0.000497539,0,0,0,0,0,0,0,0,0,0,0,0.302503446,0,Fidaxomicin
48,CD-CA,0.1875,48,"['CD', 'CA']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
49,CD-CA,0.09375,48,"['CD', 'CA']",0.128579601,0,0,0,0,0.00694624,0,0,0,0,0,0,0,0,Fidaxomicin
50,CD-CA,0.046875,48,"['CD', 'CA']",0.140835327,0,0,0,0,0.50248758,0,0,0,0,0,0,0,0,Fidaxomicin
51,CD-CA,0.0234375,48,"['CD', 'CA']",0.107949604,0,0,0,0,0.096532344,0,0,0,0,0,0,0,0,Fidaxomicin
52,CD-BV,0.046875,48,"['CD', 'BV']",0.001189729,0,0,0,0,0,0,0,0,0,0,0,0.41308207,0,Fidaxomicin
53,CD-PC,0.09375,48,"['CD', 'PC']",0.000527484,0,0,0,0,0,0.371224289,0,0,0,0,0,0,0,Fidaxomicin
54,CD-CS,0.1875,48,"['CD', 'CS']",0.000182518,0,0,0,0,0,0,0,0,0,0,0,0,0.13773452,Fidaxomicin
55,CD-EL,0.375,48,"['CD', 'EL']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
56,CD,0.1875,48,['CD'],0.001759739,0,0,0,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
58,CD-CS,0.046875,48,"['CD', 'CS']",0.007324097,0,0,0,0,0,0,0,0,0,0,0,0,0.272757464,Fidaxomicin
59,CD,0.1875,48,['CD'],0.009985237,0,0,0,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
60,CD-CS,0.0234375,48,"['CD', 'CS']",0.054784906,0,0,0,0,0,0,0,0,0,0,0,0,0.182815933,Fidaxomicin
61,CD-EL,0.01171875,48,"['CD', 'EL']",0.198444111,0,0,0,0,0,0,0.009390804,0,0,0,0,0,0,Fidaxomicin
62,CD-CS,0.01171875,48,"['CD', 'CS']",0.050640195,0,0,0,0,0,0,0,0,0,0,0,0,0.067044766,Fidaxomicin
63,CD,0.09375,48,['CD'],0.129568756,0,0,0,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
64,CD-EL,0.09375,48,"['CD', 'EL']",0.239870225,0,0,0,0,0,0,0.000137349,0,0,0,0,0,0,Fidaxomicin
66,CD-EL,0.1875,48,"['CD', 'EL']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
67,CD,0.375,48,['CD'],0.000147107,0,0,0,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
69,CD,0.046875,48,['CD'],0.187835935,0,0,0,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
70,CD-EL,0.046875,48,"['CD', 'EL']",0.177756349,0,0,0,0,0,0,0.00021361,0,0,0,0,0,0,Fidaxomicin
71,CD,0.09375,48,['CD'],0.141470055,0,0,0,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
72,CD-ER,0.09375,48,"['CD', 'ER']",0.135768385,0.00834433,0,0,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
73,CD,0.0234375,48,['CD'],0.152142072,0,0,0,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
74,CD-ER,0.046875,48,"['CD', 'ER']",0.071840928,0.059547374,0,0,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
75,CD-ER,0.0234375,48,"['CD', 'ER']",0.064808705,0.039977821,0,0,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
76,CD-ER,0.01171875,48,"['CD', 'ER']",0.088984263,0.043560119,0,0,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
77,CD,0.375,48,['CD'],0.001165535,0,0,0,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
78,CD,0.01171875,48,['CD'],0.10277694,0,0,0,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
79,CD-EL,0.0234375,48,"['CD', 'EL']",0.198983446,0,0,0,0,0,0,0.011632158,0,0,0,0,0,0,Fidaxomicin
80,CD,0.046875,48,['CD'],0.178327094,0,0,0,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
81,CD,0.0234375,48,['CD'],0.135258368,0,0,0,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
82,CD,0.01171875,48,['CD'],0.103774035,0,0,0,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
83,CD-CH,0.375,48,"['CD', 'CH']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
84,CD-CH,0.1875,48,"['CD', 'CH']",5.92E-05,0,0,0,0,0,0,0,0.00013571,0,0,0,0,0,Fidaxomicin
85,CD-CH,0.09375,48,"['CD', 'CH']",0.221571215,0,0,0,0,0,0,0,0.009950352,0,0,0,0,0,Fidaxomicin
86,CD-CH,0.046875,48,"['CD', 'CH']",0.174762433,0,0,0,0,0,0,0,0.019896101,0,0,0,0,0,Fidaxomicin
87,CD-CH,0.0234375,48,"['CD', 'CH']",0.007177745,0,0,0,0,0,0,0,0.207108247,0,0,0,0,0,Fidaxomicin
88,CD-CH,0.01171875,48,"['CD', 'CH']",0.009199582,0,0,0,0,0,0,0,0.220549458,0,0,0,0,0,Fidaxomicin
89,CD-FP,0.1875,48,"['CD', 'FP']",0.004321446,0,0,0.009878554,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
90,CD-BT,0.09375,48,"['CD', 'BT']",0.00057473,0,0,0,0,0,0,0,0,0,0.512658964,0,0,0,Fidaxomicin
91,CD-BO,0.09375,48,"['CD', 'BO']",0.000571758,0,0,0,0,0,0,0,0,0.429390313,0,0,0,0,Fidaxomicin
92,CD-BT,0.375,48,"['CD', 'BT']",0,0,0,0,0,0,0,0,0,0,0.490907358,0,0,0,Fidaxomicin
93,CD-DP,0.375,48,"['CD', 'DP']",0.00045499,0,0.072133344,0,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
94,CD-BO,0.046875,48,"['CD', 'BO']",0.001208095,0,0,0,0,0,0,0,0,0.39366643,0,0,0,0,Fidaxomicin
96,CD-DP,0.1875,48,"['CD', 'DP']",0.02547387,0,0.054865236,0,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
98,CD-BT,0.1875,48,"['CD', 'BT']",0.000398038,0,0,0,0,0,0,0,0,0,0.486004904,0,0,0,Fidaxomicin
99,CD-DP,0.09375,48,"['CD', 'DP']",0.130616352,0,0.080528302,0,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
100,CD-BO,0.0234375,48,"['CD', 'BO']",0.001890827,0,0,0,0,0,0,0,0,0.368361146,0,0,0,0,Fidaxomicin
101,CD-FP,0.0234375,48,"['CD', 'FP']",0.168605371,0,0,0.070609686,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
102,CD-BT,0.046875,48,"['CD', 'BT']",0.000746604,0,0,0,0,0,0,0,0,0,0.504256113,0,0,0,Fidaxomicin
103,CD-DP,0.046875,48,"['CD', 'DP']",0.1163632,0,0.082032654,0,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
104,CD-BO,0.01171875,48,"['CD', 'BO']",0.004018921,0,0,0,0,0,0,0,0,0.35911929,0,0,0,0,Fidaxomicin
105,CD-DP,0.0234375,48,"['CD', 'DP']",0.142764767,0,0.059752359,0,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
107,CD-BO,0.375,48,"['CD', 'BO']",0.001016233,0,0,0,0,0,0,0,0,0.403516998,0,0,0,0,Fidaxomicin
108,CD-BO,0.1875,48,"['CD', 'BO']",0.0011966,0,0,0,0,0,0,0,0,0.417337335,0,0,0,0,Fidaxomicin
110,CD-FP,0.01171875,48,"['CD', 'FP']",0.168096377,0,0,0.078660094,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
111,CD-BT,0.0234375,48,"['CD', 'BT']",0.000842018,0,0,0,0,0,0,0,0,0,0.506052771,0,0,0,Fidaxomicin
112,CD-CA,0.046875,48,"['CD', 'CA']",0.091629366,0,0,0,0,0.236321547,0,0,0,0,0,0,0,0,Fidaxomicin
113,CD-BV,0.0234375,48,"['CD', 'BV']",0.055537754,0,0,0,0,0,0,0,0,0,0,0,0.362947406,0,Fidaxomicin
114,CD-BT,0.01171875,48,"['CD', 'BT']",0.001493462,0,0,0,0,0,0,0,0,0,0.462973125,0,0,0,Fidaxomicin
116,CD-BU,0.0234375,48,"['CD', 'BU']",0.015435458,0,0,0,0,0,0,0,0,0,0,0.385476662,0,0,Fidaxomicin
118,CD-BV,0.09375,48,"['CD', 'BV']",0.005971012,0,0,0,0,0,0,0,0,0,0,0,0.413990148,0,Fidaxomicin
119,CD-BH,0.09375,48,"['CD', 'BH']",0.245650267,0,0,0,0.018835803,0,0,0,0,0,0,0,0,0,Fidaxomicin
120,CD-BU,0.01171875,48,"['CD', 'BU']",0.019620879,0,0,0,0,0,0,0,0,0,0,0.432363219,0,0,Fidaxomicin
121,CD-CA,0.01171875,48,"['CD', 'CA']",0.07545746,0,0,0,0,0.215695454,0,0,0,0,0,0,0,0,Fidaxomicin
122,CD-BH,0.046875,48,"['CD', 'BH']",0.179471883,0,0,0,0.062821492,0,0,0,0,0,0,0,0,0,Fidaxomicin
123,CD-CA,0.0234375,48,"['CD', 'CA']",0.108143273,0,0,0,0,0.072615189,0,0,0,0,0,0,0,0,Fidaxomicin
124,CD-BV,0.046875,48,"['CD', 'BV']",0.035973318,0,0,0,0,0,0,0,0,0,0,0,0.417357723,0,Fidaxomicin
126,CD-CA,0.375,48,"['CD', 'CA']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
127,CD-BV,0.375,48,"['CD', 'BV']",0.00562183,0,0,0,0,0,0,0,0,0,0,0,0.427193728,0,Fidaxomicin
128,CD-BV,0.01171875,48,"['CD', 'BV']",0.063490598,0,0,0,0,0,0,0,0,0,0,0,0.390013675,0,Fidaxomicin
129,CD-BH,0.01171875,48,"['CD', 'BH']",0.191750651,0,0,0,0.043900967,0,0,0,0,0,0,0,0,0,Fidaxomicin
130,CD-CA,0.1875,48,"['CD', 'CA']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
131,CD-BU,0.375,48,"['CD', 'BU']",0.000802235,0,0,0,0,0,0,0,0,0,0,0.348383836,0,0,Fidaxomicin
132,CD-BU,0.1875,48,"['CD', 'BU']",0.000804359,0,0,0,0,0,0,0,0,0,0,0.34690837,0,0,Fidaxomicin
133,CD-BU,0.09375,48,"['CD', 'BU']",0.002514286,0,0,0,0,0,0,0,0,0,0,0.355580952,0,0,Fidaxomicin
134,CD-BU,0.046875,48,"['CD', 'BU']",0.017641365,0,0,0,0,0,0,0,0,0,0,0.388541804,0,0,Fidaxomicin
135,CD-CA,0.09375,48,"['CD', 'CA']",0.197816465,0,0,0,0,0.000757417,0,0,0,0,0,0,0,0,Fidaxomicin
136,CD-BV,0.1875,48,"['CD', 'BV']",0.005334294,0,0,0,0,0,0,0,0,0,0,0,0.414633196,0,Fidaxomicin
137,CD-PC,0.375,48,"['CD', 'PC']",0.00052625,0,0,0,0,0,0.380347499,0,0,0,0,0,0,0,Fidaxomicin
138,CD-ER,0.01171875,48,"['CD', 'ER']",0.115581665,0.042671346,0,0,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
139,CD-EL,0.375,48,"['CD', 'EL']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
140,CD-PC,0.1875,48,"['CD', 'PC']",0.000677655,0,0,0,0,0,0.383383517,0,0,0,0,0,0,0,Fidaxomicin
141,CD-PC,0.09375,48,"['CD', 'PC']",0.003046503,0,0,0,0,0,0.412801172,0,0,0,0,0,0,0,Fidaxomicin
143,CD-PC,0.046875,48,"['CD', 'PC']",0.006160544,0,0,0,0,0,0.44581805,0,0,0,0,0,0,0,Fidaxomicin
144,CD,0.0234375,48,['CD'],0.15654076,0,0,0,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
145,CD-PC,0.0234375,48,"['CD', 'PC']",0.011535598,0,0,0,0,0,0.51352017,0,0,0,0,0,0,0,Fidaxomicin
147,CD,0.1875,48,['CD'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
148,CD-PC,0.01171875,48,"['CD', 'PC']",0.007947404,0,0,0,0,0,0.622260265,0,0,0,0,0,0,0,Fidaxomicin
149,CD,0.375,48,['CD'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
150,CD,0.01171875,48,['CD'],0.165313877,0,0,0,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
151,CD-CS,0.375,48,"['CD', 'CS']",0.000180008,0,0,0,0,0,0,0,0,0,0,0,0,0.057197491,Fidaxomicin
152,CD-ER,0.09375,48,"['CD', 'ER']",0.206040723,0.004025106,0,0,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
153,CD,0.09375,48,['CD'],0.196501231,0,0,0,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
154,CD-EL,0.1875,48,"['CD', 'EL']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
155,CD-CS,0.1875,48,"['CD', 'CS']",0.000150842,0,0,0,0,0,0,0,0,0,0,0,0,0.174373737,Fidaxomicin
156,CD-ER,0.046875,48,"['CD', 'ER']",0.086393898,0.049272678,0,0,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
157,CD-CS,0.09375,48,"['CD', 'CS']",0.016391072,0,0,0,0,0,0,0,0,0,0,0,0,0.249350801,Fidaxomicin
158,CD-CS,0.046875,48,"['CD', 'CS']",0.024953928,0,0,0,0,0,0,0,0,0,0,0,0,0.251704237,Fidaxomicin
159,CD-CS,0.0234375,48,"['CD', 'CS']",0.076364228,0,0,0,0,0,0,0,0,0,0,0,0,0.159443902,Fidaxomicin
160,CD-CS,0.01171875,48,"['CD', 'CS']",0.087819135,0,0,0,0,0,0,0,0,0,0,0,0,0.087010488,Fidaxomicin
161,CD-ER,0.0234375,48,"['CD', 'ER']",0.100539901,0.04013399,0,0,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
162,CD,0.046875,48,['CD'],0.151471498,0,0,0,0,0,0,0,0,0,0,0,0,0,Fidaxomicin
163,CD-EL,0.09375,48,"['CD', 'EL']",0.277286328,0,0,0,0,0,0,0.000156836,0,0,0,0,0,0,Fidaxomicin
164,CD-EL,0.046875,48,"['CD', 'EL']",0.168068878,0,0,0,0,0,0,0.010160077,0,0,0,0,0,0,Fidaxomicin
165,CD-EL,0.0234375,48,"['CD', 'EL']",0.213359183,0,0,0,0,0,0,0.031490326,0,0,0,0,0,0,Fidaxomicin
166,CD-CH,0.09375,48,"['CD', 'CH']",0.221133085,0,0,0,0,0,0,0,0.00243823,0,0,0,0,0,Fidaxomicin
167,CD-EL,0.01171875,48,"['CD', 'EL']",0.192348036,0,0,0,0,0,0,0.031190746,0,0,0,0,0,0,Fidaxomicin
